area_type,availability,location,size,society,total_sqft,bath,balcony,price
2,1,Channasandra,3,2392,1050,2.0,1.0,35.0
2,1,Hegde Nagar,5,429,1847,3.0,2.0,125.0
2,1,Hegde Nagar,5,249,2144.6,4.0,2.0,145.0
2,1,Kengeri,3,2388,750,2.0,1.0,36.5
2,1,Electronic City,3,2377,919,2.0,2.0,35.0
2,1,Budigere,3,1179,1087,2.0,1.0,54.3
3,1,Sunder Ram Shetty Nagar,5,1094,1480,3.0,2.0,74.0
2,1,Jigani,5,1440,1221,3.0,2.0,65.0
3,1,Thanisandra,5,460,2072,3.0,2.0,122.0
2,1,Rajaji Nagar,5,151,1640,3.0,3.0,220.0
2,1,Kaikondrahalli,3,958,1253,2.0,2.0,81.5
2,1,Hennur Road,3,1687,1061,2.0,1.0,54.92
3,1,Marathahalli,3,1271,1250,2.0,2.0,68.0
2,1,Hennur Road,5,820,1585,2.0,3.0,80.0
2,1,Kanakpura Road,5,1483,1452,3.0,3.0,60.98
2,1,Kammasandra,3,2378,1015,2.0,2.0,37.0
2,0,Begur Road,7,714,2462 - 2467,6.0,0.0,118.0
2,0,Electronic City Phase II,3,2229,1116,2.0,2.0,40.0
2,1,Kasavanhalli,7,118,4000,4.0,2.0,325.0
2,1,Hebbal,7,48,3900,4.0,2.0,410.0
2,1,Old Madras Road,3,653,1300,2.0,2.0,100.0
2,1,Raja Rajeshwari Nagar,3,2017,1419,2.0,1.0,60.42
2,1,Punappa Layout,5,1741,1310,2.0,1.0,55.0
2,1,Thigalarapalya,5,277,2072,4.0,2.0,152.0
3,1,Kaggadasapura,3,1600,1240,2.0,1.0,58.58
2,1,Budigere,5,1179,1820,3.0,2.0,89.0
2,1,GM Palaya,5,1399,1315,3.0,1.0,65.0
2,1,Kenchenahalli,5,1495,1410,2.0,2.0,73.0
2,1,Dasarahalli,3,1559,1375,2.0,1.0,60.0
2,1,Old Madras Road,3,653,1299,2.0,2.0,95.0
2,1,Pampa Extension,3,2114,993,2.0,3.0,45.5
2,0,Hebbal,5,884,1255,2.0,1.0,95.0
2,0,Hoodi,5,611,1655,3.0,2.0,131.0
2,0,Whitefield,7,492,2830,5.0,3.0,190.0
3,1,Electronic City,3,2579,550,1.0,1.0,15.0
2,0,Begur Road,5,714,1634,3.0,1.0,111.0
2,1,Gottigere,5,1491,1500,3.0,2.0,63.0
3,1,Hegde Nagar,8,45,3750,6.0,2.0,375.0
2,1,Whitefield,3,893,1295,2.0,3.0,78.5
2,1,Sarjapur  Road,3,352,1320,2.0,1.0,100.0
2,0,Whitefield,2,1295,840,1.0,1.0,57.6
2,0,Whitefield,2,2197,540 - 740,1.0,0.0,19.83
2,1,Raja Rajeshwari Nagar,5,2017,1693,3.0,1.0,71.38
3,1,Babusapalaya,3,1185,1305,2.0,1.0,70.0
3,1,Kodichikkanahalli,2,2408,450,1.0,1.0,18.0
2,1,CV Raman Nagar,2,498,705,1.0,1.0,57.0
2,1,Battarahalli,5,679,1779,3.0,2.0,90.0
1,1,Whitefield,8,25,10200,4.0,1.0,1250.0
2,1,Banaswadi,3,2366,870,2.0,2.0,38.0
2,0,Thanisandra,5,892,1595,3.0,2.0,120.0
2,0,Kanakpura Road,2,2062,525,1.0,1.0,26.0
2,0,Iblur Village,5,347,2000,4.0,2.0,138.0
2,1,Yelahanka,5,728,1614,3.0,2.0,93.0
3,1,Electronic City Phase II,5,2100,1150,3.0,3.0,46.0
2,0,Sonnenahalli,5,1597,1610,3.0,2.0,80.48
2,1,Kallumantapa,3,1829,1050,2.0,2.0,50.0
1,1,Vaishnavi Layout,8,46,4800,5.0,2.0,420.0
2,1,7th Phase JP Nagar,5,887,1460,2.0,1.0,97.0
3,1,Suraksha Nagar,5,1481,1569,3.0,0.0,70.0
2,1,Electronics City Phase 1,2,1671,645,1.0,0.0,42.5
2,1,Marathahalli,3,517,1350,2.0,1.0,90.0
2,1,BTM 2nd Stage,5,156,2780,4.0,1.0,325.0
2,1,Whitefield,3,2311,1109,2.0,1.0,35.47
2,1,Vasanth nagar,7,3,2000,3.0,2.0,1063.0
2,1,Bannerghatta Road,3,962,1215,2.0,1.0,68.0
3,1,Prithvi Layout,6,155,2273,4.0,2.0,192.0
2,1,Kasavanhalli,5,1250,1225,2.0,1.0,69.0
1,1,Whitefield,8,565,5200,5.0,3.0,242.0
2,1,Sarjapur  Road,5,250,1984,4.0,1.0,145.0
2,1,Old Madras Road,5,213,2425,3.0,1.0,197.0
2,0,Bommasandra,3,2461,1127,2.0,1.0,45.0
2,1,Kaggadasapura,3,2215,1000,2.0,2.0,43.0
2,1,Hormavu,3,2134,1350,2.0,2.0,45.0
2,1,Sahakara Nagar,3,1982,1175,2.0,3.0,49.0
2,1,Sanne Amanikere,2,2401,655,1.0,2.0,27.0
2,0,Hosa Road,5,1239,1311,2.0,1.0,84.86
4,1,CV Raman Nagar,3,2343,1000,2.0,1.0,38.5
3,1,Kanakpura Road,5,1674,1050,2.0,1.0,59.0
2,1,Varthur,5,1504,1520,2.0,3.0,61.0
3,1,Hebbal,3,401,1333,2.0,1.0,104.0
2,0,Tunganagara,2,2404,600,1.0,0.0,18.0
2,0,Abbigere,5,2521,1326,2.0,1.0,34.8
3,1,Koramangala,3,515,1370,2.0,2.0,125.0
2,1,Koramangala,3,515,1100,2.0,2.0,85.0
2,1,Billekahalli,3,606,950,2.0,1.0,58.11
2,1,Kalena Agrahara,5,307,1804,3.0,2.0,175.0
2,1,Hoodi,3,993,1257,2.0,1.0,68.5
2,1,Sarjapur,2,2547,650,1.0,2.0,19.87
2,1,Whitefield,5,399,1850,3.0,2.0,150.0
2,0,Banashankari Stage V,5,1976,1630,3.0,2.0,51.35
2,1,Jalahalli,5,1542,1310,2.0,2.0,60.0
2,1,Vittal Nagar,3,2054,1000,2.0,1.0,45.0
2,1,Sahakara Nagar,5,909,1370,2.0,2.0,90.0
3,1,Bellandur,3,878,1465,3.0,3.0,90.0
2,0,Electronic City,3,1177,1128,2.0,1.0,64.0
2,1,Padmanabhanagar,5,1207,1250,2.0,2.0,70.0
2,0,Hebbal,5,278,1645,3.0,2.0,117.0
2,0,Hebbal,5,139,2600,3.0,2.0,199.0
2,1,Bannerghatta Road,3,962,1215,2.0,1.0,68.0
2,1,R.T. Nagar,5,987,1400,2.0,3.0,78.0
3,1,Bisuvanahalli,3,2270,845,2.0,1.0,30.0
3,1,Sarjapur,8,54,3508 - 4201,6.0,0.0,385.5
2,1,Panathur,3,725,1199,2.0,1.0,85.0
2,1,Gunjur,3,2243,1175,2.0,2.0,43.48
2,1,Bellandur,5,742,1767,3.0,2.0,109.0
2,1,Sarjapur  Road,7,743,1800,3.0,1.0,90.0
2,0,Talaghattapura,5,374,1856,3.0,2.0,135.0
2,0,Rajaji Nagar,5,451,1613,3.0,0.0,150.0
2,1,Kasavanhalli,3,722,1375,2.0,1.0,78.0
2,1,Bagalur,3,1791,985,2.0,2.0,57.0
2,0,Electronic City,2,2582,605,1.0,0.0,13.31
2,1,Marathahalli,3,1834,1200,2.0,1.0,53.0
3,1,Hulimavu,3,2052,1000,2.0,1.0,45.0
2,1,Electronic City,5,2377,1159,2.0,3.0,38.0
3,1,BTM Layout,5,956,1540,2.0,2.0,78.0
2,1,Ambedkar Nagar,5,422,1850,4.0,2.0,120.0
3,1,Uttarahalli,5,1827,1580,3.0,1.0,60.0
2,1,Mico Layout,3,597,1190,2.0,2.0,39.25
2,1,Thanisandra,5,579,1880,3.0,3.0,120.0
2,1,Padmanabhanagar,3,2147,1150,2.0,2.0,45.0
3,1,Karuna Nagar,6,243,1962,3.0,2.0,175.0
2,1,Attibele,3,2531,1174,2.0,1.0,29.35
2,0,Bannerghatta Road,5,509,1894,3.0,1.0,115.0
2,1,Sector 7 HSR Layout,5,308,1760,3.0,2.0,142.0
3,1,Kothanur,5,566,1790,3.0,0.0,97.0
3,1,Kengeri,8,291,2540,4.0,0.0,160.0
2,1,Mahadevpura,3,1487,1137,2.0,1.0,53.4
2,1,Mysore Road,5,713,1568,2.0,2.0,100.0
3,1,Devanahalli,8,57,4900 - 4940,4.0,0.0,393.5
2,1,AECS Layout,3,1067,1308,2.0,1.0,60.0
2,1,Bisuvanahalli,5,2270,1200,2.0,1.0,41.0
2,0,Electronic City,2,2589,530,1.0,1.0,13.5
3,1,Bisuvanahalli,5,2270,873,2.0,1.0,40.0
2,1,Thigalarapalya,5,277,2072,4.0,2.0,160.0
2,0,Talaghattapura,5,374,2273,3.0,3.0,159.0
2,1,Thanisandra,2,892,760,1.0,2.0,50.0
2,1,Thigalarapalya,5,277,2072,4.0,2.0,155.0
2,1,Sarjapur  Road,5,788,1550,2.0,1.0,89.0
2,0,Ramagondanahalli,3,1879,1251,2.0,1.0,50.0
2,1,Electronic City,3,1763,1070,2.0,1.0,53.0
3,1,CV Raman Nagar,5,1539,1435,2.0,2.0,60.0
3,1,Bommasandra,5,2386,1400,2.0,3.0,45.0
2,1,Judicial Layout,7,711,2330,3.0,2.0,94.71
2,1,Thanisandra,3,1557,1200,2.0,3.0,60.0
2,0,Bannerghatta Road,5,1896,1655,2.0,2.0,62.89
2,1,Electronics City Phase 1,3,1946,1175,2.0,1.0,50.0
2,1,Uttarahalli,3,2209,1155,2.0,2.0,40.43
1,1,Magadi Road,6,658,1200,3.0,2.0,98.0
2,1,Budigere,3,1179,1149,2.0,2.0,65.0
1,1,Choodasandra,8,60,3200,4.0,2.0,375.0
2,1,Hegde Nagar,5,484,1718,3.0,2.0,119.0
2,1,Banashankari,3,591,1330,2.0,2.0,77.0
2,1,Hormavu,3,1282,1200,2.0,2.0,68.0
2,0,Bannerghatta Road,5,1500,1693,3.0,2.0,89.0
2,0,Koramangala,3,124,1249,2.0,1.0,165.0
3,1,Thanisandra,5,336,1800,4.0,1.0,125.0
2,1,NGR Layout,3,2071,1020,2.0,1.0,46.0
2,0,Bannerghatta Road,3,1513,1280,2.0,2.0,60.16
2,1,Thanisandra,2,892,933,2.0,1.0,58.0
3,1,Sarjapur  Road,3,2088,1150,2.0,0.0,44.0
2,1,Benson Town,7,22,3633,6.0,2.0,550.0
2,1,Rajaji Nagar,5,410,1380,3.0,3.0,130.0
2,1,Harlur,3,682,1303,2.0,1.0,90.0
2,1,Raja Rajeshwari Nagar,3,2017,1196,2.0,2.0,40.54
2,1,Akshaya Nagar,5,873,1419,2.0,3.0,87.0
2,1,Banashankari,3,1260,1200,2.0,3.0,49.0
2,1,Electronics City Phase 1,2,1484,755 - 770,1.0,0.0,45.4
2,1,Electronics City Phase 1,3,961,1245,2.0,1.0,75.0
3,1,Palanahalli,8,33,3978,4.0,3.0,428.0
2,1,Channasandra,3,2392,1093,2.0,1.0,34.0
2,1,Hebbal,3,401,1345,2.0,1.0,97.0
2,0,Vijayanagar,3,709,1180,2.0,1.0,86.0
2,1,NGR Layout,3,2071,1020,2.0,1.0,48.45
2,0,Konanakunte,7,66,3621,4.0,1.0,511.0
2,1,CV Raman Nagar,3,1832,1020,2.0,1.0,55.0
2,1,2nd Stage Arekere Mico Layout,5,353,2095,3.0,2.0,142.0
2,1,Gunjur,5,1442,1362,3.0,2.0,62.63
2,1,Yelahanka,2,1760,694,1.0,0.0,30.84
2,1,Vittasandra,3,1118,1404,2.0,2.0,70.0
2,0,Rachenahalli,3,2326,985,2.0,1.0,49.97
3,1,Indira Nagar,2,1603,850,1.0,2.0,60.0
2,1,Ambedkar Nagar,3,422,1367,2.0,2.0,86.0
2,1,Rajaji Nagar,5,907,1210,2.0,2.0,81.0
2,1,Whitefield,3,2290,1140,2.0,2.0,40.0
2,1,Hoskote,3,2455,1095,2.0,2.0,33.6
2,1,Attibele,2,2531,782,1.0,0.0,19.55
2,1,Gubbalala,5,594,1435,2.0,2.0,80.0
2,1,Choodasandra,3,2240,725,2.0,2.0,36.0
3,1,BCMC Layout,5,806,1600,2.0,2.0,88.0
2,1,Hosakerehalli,7,99,3205,4.0,2.0,300.0
2,1,Haralur Road,3,2132,1243,2.0,2.0,46.0
2,0,Kanakpura Road,5,574,1703,3.0,2.0,130.0
2,1,Horamavu Agara,3,2291,1145,2.0,1.0,41.21
2,0,Whitefield,3,492,1216,2.0,1.0,75.0
2,1,7th Phase JP Nagar,3,1518,1100,3.0,1.0,60.0
2,1,Sarjapur  Road,7,250,2425,5.0,1.0,201.0
2,1,Raja Rajeshwari Nagar,3,2017,1196,2.0,2.0,40.54
4,1,Kanakpura Road,5,957,1600,3.0,3.0,90.0
2,0,Banashankari Stage V,5,1976,1510,3.0,3.0,47.57
2,1,Hosakerehalli,7,99,3033,4.0,1.0,326.0
1,1,Sarjapur  Road,10,260,1480,4.0,1.0,169.0
2,1,Raja Rajeshwari Nagar,5,1512,1630,3.0,2.0,60.65
2,0,Hosakerehalli,5,1867,1410,2.0,2.0,53.58
4,0,Bhoganhalli,3,784,1181.7,2.0,1.0,100.0
2,1,Sarjapur  Road,5,390,1691,3.0,2.0,113.0
2,1,Kathriguppe,5,918,1300,3.0,2.0,77.99
2,0,Whitefield,3,818,1356,2.0,1.0,94.84
2,0,Whitefield,3,718,1338,2.0,1.0,103.0
2,0,Vasantha Vallabha Nagar,5,637,1280,2.0,1.0,100.0
2,1,Raja Rajeshwari Nagar,5,2017,1531,3.0,3.0,51.77
2,1,8th Phase JP Nagar,5,1554,1605,2.0,2.0,65.0
2,1,Thanisandra,5,892,1917,3.0,2.0,110.0
3,1,Sarjapur  Road,5,1739,1400,3.0,2.0,55.0
3,1,Thubarahalli,5,577,2625,3.0,3.0,175.0
2,1,Hennur Road,5,450,2041,3.0,3.0,128.0
2,1,Sarjapur  Road,5,248,2070,4.0,2.0,160.0
2,1,Hebbal,5,1406,1110,3.0,3.0,59.0
3,1,Uday Nagar,5,559,1650,3.0,1.0,110.0
1,0,Ambedkar Nagar,8,43,3565,4.0,3.0,255.0
2,1,HSR Layout,3,1341,1142,2.0,2.0,65.0
2,1,Electronic City Phase II,5,2285,1502,3.0,3.0,50.0
2,1,Shree Ananth Nagar Layout,5,1890,1176,2.0,1.0,45.0
1,1,Sarjapur  Road,6,128,5400,3.0,2.0,700.0
2,1,Suddaguntepalya,5,1724,1425,3.0,2.0,55.0
2,1,Hosur Road,3,373,1345,2.0,2.0,108.0
1,1,Chaitanya Ananya,8,84,1830,4.0,2.0,325.0
2,0,Raja Rajeshwari Nagar,3,1396,1160,2.0,1.0,70.0
1,0,Gattahalli,6,696,2000,2.0,2.0,95.0
2,1,Uttarahalli,3,1797,1125,2.0,1.0,47.65
3,1,Old Madras Road,8,245,3900,4.0,2.0,175.0
3,1,Raja Rajeshwari Nagar,3,2017,1133,2.0,1.0,38.37
2,1,Arekere,3,1527,1240,2.0,2.0,60.0
2,0,Devanahalli,5,1901,1466,3.0,3.0,77.59
2,1,Outer Ring Road East,7,64,3870,4.0,2.0,411.0
2,1,Ramagondanahalli,5,356,1610,2.0,2.0,115.0
3,1,Kaggadasapura,3,1959,1225,2.0,2.0,48.0
2,1,Akshaya Nagar,3,1648,1300,2.0,1.0,54.0
2,0,Thanisandra,5,336,1996,4.0,1.0,123.0
2,1,Rajaji Nagar,5,151,1800,3.0,2.0,240.0
2,1,Sarjapur  Road,5,675,1435,3.0,2.0,90.0
2,1,Rayasandra,5,1514,1601,3.0,3.0,70.0
2,1,Kadubeesanahalli,3,646,1257,2.0,2.0,93.0
2,1,Iblur Village,7,117,3596,5.0,1.0,260.0
2,1,Kasavanhalli,3,497,1309,2.0,2.0,95.0
2,1,Whitefield,3,1672,1115,2.0,1.0,55.0
2,1,Whitefield,5,527,1870,3.0,2.0,90.0
2,1,Banashankari,3,1007,1185,2.0,2.0,67.0
2,1,7th Phase JP Nagar,5,489,1790,3.0,3.0,120.0
1,1,Whitefield,6,184,3450,4.0,2.0,208.0
2,1,Budigere,2,1179,664 - 722,1.0,0.0,27.375
1,1,Sarjapur  Road,8,128,5400,4.0,2.0,750.0
3,1,Hoodi,3,1419,1000,2.0,2.0,48.0
2,0,Thanisandra,3,1180,1183,2.0,1.0,77.25
2,0,Binny Pete,5,269,1282,3.0,2.0,178.0
3,1,Hebbal,3,1926,1200,2.0,2.0,52.0
2,0,Ramagondanahalli,3,1879,1151,2.0,2.0,43.6
2,1,Hulimavu,5,1456,1320,2.0,2.0,59.0
2,1,Hegde Nagar,5,429,1847,3.0,2.0,123.0
2,0,Devanahalli,2,1962,1020,2.0,1.0,49.87
2,1,Begur Road,3,2049,1160,2.0,2.0,44.0
2,0,Haralur Road,7,676,2805,4.0,3.0,154.0
2,0,Mysore Road,5,2276,1360,3.0,0.0,47.6
2,1,Brookefield,3,1984,1089,2.0,1.0,49.0
2,1,Yelahanka,3,1532,1115,2.0,2.0,60.0
2,0,Kannamangala,5,530,1536,3.0,1.0,104.0
2,0,Electronic City,5,1177,1571,3.0,2.0,83.0
2,1,Keshava Nagar,3,348,1517,2.0,2.0,125.0
2,1,Budigere,2,1179,664,1.0,1.0,35.4
2,1, Devarachikkanahalli,3,1415,1230,2.0,1.0,58.0
2,1,Hegde Nagar,3,1131,1340,2.0,2.0,72.0
2,1,Attibele,3,2531,1175,2.0,1.0,29.38
2,1,Electronic City,5,2085,1470,2.0,1.0,44.1
2,1,7th Phase JP Nagar,5,489,1680,3.0,2.0,117.0
2,1,Gunjur,3,1175,1071,2.0,1.0,51.0
3,1,Frazer Town,7,73,3435,2.0,1.0,341.0
3,1,Kalyan nagar,3,1526,1190,2.0,1.0,60.0
2,1,Pattandur Agrahara,5,911,1550,2.0,3.0,80.0
2,0,Kanakpura Road,3,1482,1283,2.0,2.0,63.22
3,1,Mallasandra,3,1167,1325,2.0,2.0,73.0
2,1,Whitefield,3,2311,1105,2.0,1.0,35.36
2,1,Banaswadi,5,1089,1600,3.0,2.0,74.5
2,0,Talaghattapura,5,374,2099,3.0,3.0,147.0
2,1,Yelachenahalli,5,913,1365,2.0,1.0,72.0
2,1,Hebbal Kempapura,3,280,1485,3.0,3.0,132.0
2,1,Hosur Road,3,1226,1250,2.0,1.0,55.0
2,0,Kanakpura Road,3,574,1328,2.0,3.0,91.06
2,0,Hennur Road,3,882,1232,2.0,1.0,87.0
2,1,Electronic City,5,2196,1350,3.0,2.0,66.0
2,1,Electronic City Phase II,3,2491,1020,2.0,2.0,32.0
2,1,Begur Road,5,2049,1410,2.0,3.0,49.34
3,1,Vishwanatha Nagenahalli,5,496,2159,3.0,2.0,120.0
2,1,Hennur,3,1686,1255,2.0,1.0,57.5
2,0,Whitefield,3,2211,1074,2.0,1.0,42.79
1,0,Suragajakkanahalli,6,1110,1200,3.0,2.0,72.0
2,0,Sarjapur,5,2547,1170,2.0,2.0,35.41
2,0,Tumkur Road,2,2246,596 - 861,1.0,0.0,31.315
2,1,Mahadevpura,5,690,1601,3.0,2.0,95.0
3,1,Venkatapura,5,164,2700,2.0,1.0,260.0
3,1,Electronic City Phase II,8,671,1900,3.0,1.0,97.0
2,0,Haralur Road,5,676,1520,2.0,2.0,96.0
2,1,Bharathi Nagar,3,1470,1432,2.0,2.0,68.0
2,1,Dairy Circle,5,77,2251,4.0,2.0,370.0
2,1,7th Phase JP Nagar,3,887,1050,2.0,1.0,77.0
2,0,Kanakpura Road,5,2062,1100,3.0,2.0,53.0
2,1,Begur Road,5,2049,1565,2.0,2.0,56.34
2,1,Electronic City,5,633,1652,3.0,3.0,110.0
2,1,Rajiv Nagar,7,355,2340,4.0,1.0,145.0
2,0,Koramangala,3,175,1084,2.0,1.0,179.0
2,1,Kacharakanahalli,5,1251,1400,3.0,3.0,69.0
2,0,Electronic City Phase II,3,2453,1020,2.0,1.0,27.43
2,1,Whitefield,3,600,1267,2.0,1.0,90.33
2,1,Bhoganhalli,7,279,2439,4.0,3.0,185.0
3,1,Whitefield,8,19,5000,5.0,2.0,550.0
3,1,Kalyan nagar,3,2178,1086,2.0,2.0,44.5
2,0,Kengeri,2,2560,416,1.0,1.0,18.0
3,1,Hennur Road,3,1687,1066,2.0,1.0,52.23
2,1,OMBR Layout,5,376,1730,3.0,1.0,93.0
2,0,Balagere,3,1510,1205,2.0,1.0,63.86
2,1,Marathahalli,7,333,2500,5.0,2.0,175.0
2,1,Subramanyapura,3,1740,960,2.0,1.0,55.0
2,0,Haralur Road,5,676,1510,3.0,2.0,83.05
3,1,Old Madras Road,6,354,2300,3.0,2.0,142.0
2,1,Tigalarpalya,5,493,1998,3.0,2.0,117.0
2,1,Sarjapur  Road,3,673,1262,2.0,2.0,67.0
2,0,Badavala Nagar,5,651,1842,3.0,2.0,115.0
2,0,Balagere,3,1510,1012,2.0,1.0,53.58
2,1,Kadugodi,3,1323,1394,2.0,2.0,56.0
2,1,Amruthahalli,5,814,1450,2.0,1.0,85.0
2,1, Banaswadi,1,2428,527,1.0,0.0,35.0
2,1,Sarjapur  Road,5,128,1693,3.0,2.0,125.0
2,1,Thigalarapalya,7,277,3122,6.0,2.0,235.0
2,1,Horamavu Agara,3,2095,1000,2.0,1.0,46.0
2,0,Mysore Road,5,1582,1410,2.0,2.0,64.0
2,1,Hebbal Kempapura,3,280,1400,2.0,2.0,108.0
2,1,Sarjapur  Road,5,308,1826,3.0,2.0,125.0
2,0,Hosur Road,5,608,1689,3.0,2.0,103.0
2,1,Bisuvanahalli,5,2270,1075,2.0,1.0,31.0
2,1,Uttarahalli,3,1836,1300,2.0,2.0,55.0
2,1,Sector 1 HSR Layout,5,312,1804,3.0,2.0,150.0
2,1,Whitefield,5,499,1836,3.0,2.0,125.0
2,1,Sugama Layout,3,2394,826,2.0,2.0,36.0
2,1,Hormavu,3,1154,1200,2.0,3.0,68.0
1,1,Hoskote,8,371,1200,4.0,3.0,140.0
2,1,BTM 2nd Stage,3,1660,965,2.0,2.0,56.0
2,1,Bhoganhalli,5,1205,1395,2.0,2.0,70.0
2,1,Sarjapur  Road,5,352,1660,3.0,2.0,116.0
2,1,Hongasandra,3,2331,1180,2.0,1.0,39.0
2,0,Kanakpura Road,3,432,1204,2.0,1.0,82.0
2,1,Thigalarapalya,5,277,2072,4.0,2.0,153.0
3,1,Haralur Road,3,1455,1056,2.0,1.0,65.0
2,0,Hebbal,3,884,985,2.0,2.0,62.0
2,1,Yelahanka,5,721,2317,4.0,3.0,140.0
2,1,Attibele,3,2583,656,2.0,1.0,25.0
3,1,Attibele,2,2583,400,1.0,1.0,11.5
2,1,Yeshwanthpur,2,1116,666,1.0,1.0,36.8
2,1,7th Phase JP Nagar,3,2231,1174,2.0,1.0,47.0
2,1,Budigere,3,1179,1153,2.0,2.0,56.7
3,1,Banashankari Stage III,3,293,910,2.0,2.0,160.0
2,1,Kanakpura Road,5,957,1843,3.0,2.0,88.0
2,0,Chandapura,5,2556,1230,2.0,2.0,31.37
2,1,Kodihalli,7,67,3197,5.0,2.0,335.0
2,0,Kanakpura Road,5,574,1703,3.0,2.0,130.0
2,1,Kaval Byrasandra,3,1322,1125,2.0,1.0,41.5
2,1,Battarahalli,5,1599,1516,3.0,3.0,65.0
2,1,Brookefield,3,1678,1130,2.0,2.0,56.0
2,1,Iblur Village,7,117,3596,5.0,1.0,279.0
2,0,Hosa Road,5,564,1512,3.0,2.0,103.0
3,1,Thanisandra,5,892,1491,3.0,1.0,88.0
2,1,Cox Town,3,700,1250,2.0,2.0,95.0
2,1,Raja Rajeshwari Nagar,3,2017,1140,2.0,1.0,48.7
2,0,Kanakpura Road,5,2062,1100,3.0,2.0,56.57
2,1,Iblur Village,5,117,2666,4.0,1.0,200.0
3,1,Gollarapalya Hosahalli,5,2007,1345,3.0,2.0,60.0
1,1,KR Puram,8,634,1200,4.0,2.0,100.0
2,1,Bannerghatta Road,7,273,3230,5.0,0.0,165.0
3,1,Sarjapur  Road,8,152,2750,5.0,1.0,240.0
2,1,Uttarahalli,3,2212,1025,2.0,1.0,35.88
2,1,Hennur Road,3,1687,973,2.0,1.0,56.0
2,1,Rajaji Nagar,5,58,2533,3.0,3.0,425.0
2,1,Balagere,3,1510,1007,2.0,1.0,75.0
2,0,Hosa Road,2,1239,615 - 985,1.0,0.0,39.99
2,1,Kalena Agrahara,3,2395,1000,2.0,2.0,33.0
2,1,CV Raman Nagar,3,1058,1285,2.0,2.0,65.0
2,1,Thanisandra,2,1632,662,1.0,1.0,29.0
1,1,Whitefield,10,110,2297,5.0,2.0,269.0
2,1,Kalkere,5,1764,1850,3.0,3.0,95.0
2,1,Anugrah Layout,5,636,1567,3.0,1.0,100.0
2,1,Hoskote,5,1719,1695,3.0,3.0,50.0
2,1,Bellandur,3,1246,1150,2.0,1.0,69.44
2,1,Akshaya Nagar,5,873,1690,3.0,2.0,85.0
2,1,Karuna Nagar,3,775,1057,2.0,1.0,65.0
2,0,Hebbal,3,278,1320,2.0,1.0,91.0
2,0,Bhoganhalli,7,784,2119,4.0,3.0,111.0
2,1,Bandepalya,3,2042,1125,2.0,1.0,48.0
2,0,Balagere,2,1510,645,1.0,1.0,34.18
2,0,Panathur,3,1644,1040,2.0,1.0,41.6
2,0,Sarjapur  Road,5,732,1700,3.0,1.0,194.0
2,0,Bellandur,5,563,1138,3.0,2.0,128.0
2,0,Sarjapur  Road,3,1667,984,2.0,1.0,45.91
3,1,Raja Rajeshwari Nagar,3,2017,1140,2.0,2.0,38.65
2,0,Whitefield,5,198,3596,3.0,1.0,200.0
2,1,Vittasandra,3,1118,1404,2.0,1.0,75.0
3,1,Electronic City,5,2369,1050,2.0,1.0,39.0
2,1,Rachenahalli,5,1130,1550,3.0,3.0,72.5
2,1,Yelahanka,5,721,1653,3.0,3.0,93.0
2,1,Parappana Agrahara,3,2075,1194,2.0,2.0,47.0
2,1,Narayana Nagar 1st Block,5,1478,1471,2.0,3.0,75.0
3,1,Kudlu Gate,3,2348,812,2.0,1.0,38.25
2,1,8th Phase JP Nagar,5,879,1504,2.0,2.0,83.0
2,1,Kannamangala,3,1699,957,2.0,2.0,54.5
4,1,Attibele,2,2590,460,1.0,1.0,13.0
2,1,7th Phase JP Nagar,3,887,1050,2.0,1.0,75.0
2,1,Budigere,5,1179,1820,3.0,2.0,85.0
2,1,Kanakpura Road,5,1483,1550,3.0,3.0,65.1
2,1,Nagavarapalya,3,726,1392,2.0,1.0,130.0
2,1,Jigani,5,1440,1221,3.0,3.0,75.0
2,1,AMS Layout,2,2581,1000,1.0,1.0,19.0
3,1,Hoskote,3,2502,1065,2.0,3.0,31.5
3,1,Yelahanka New Town,5,2410,1209,2.0,3.0,65.0
2,0,Sarjapur  Road,5,732,1929,4.0,1.0,101.0
3,1,Hennur Road,3,910,1255,2.0,1.0,84.0
2,0,Jalahalli,3,2475,1035,2.0,1.0,31.05
2,0,Banashankari,5,591,1650,3.0,2.0,101.0
3,1,Whitefield,5,1351,1275,2.0,3.0,65.0
2,0,Electronic City,3,1177,1128,2.0,1.0,65.58
2,1,Raja Rajeshwari Nagar,3,2017,1140,2.0,2.0,38.55
2,0,Thanisandra,3,1180,1183,2.0,2.0,58.56
2,1,Whitefield,3,2379,1155,2.0,1.0,39.0
2,1,7th Phase JP Nagar,3,887,1040,2.0,1.0,75.0
2,1,Sarjapur  Road,5,2088,1525,2.0,2.0,65.0
2,1,Kaverappa Layout,3,1335,1220,2.0,1.0,65.0
2,1,Hebbal,5,185,2388,3.0,1.0,195.0
2,0,Electronic City,3,1177,1355,2.0,1.0,97.6
2,0,Vijayanagar,3,1031,1046,2.0,0.0,49.06
2,1,Pattandur Agrahara,3,1489,1247,2.0,2.0,62.35
3,1,Marathahalli,7,224,3855,4.0,3.0,220.0
2,1,KR Puram,3,2397,1120,2.0,2.0,36.0
2,0,Jakkur,5,501,1798,3.0,1.0,110.0
3,1,Bisuvanahalli,5,2270,1180,2.0,1.0,45.0
2,1,Kereguddadahalli,3,2437,1000,2.0,1.0,34.0
